overall_rank,preproc_id,model_name,param_combo,best_val_acc,top_k_accuracy,best_epoch,convergence_speed,preprocessing_type,model_rank,preproc_rank,accuracy_improvement,class_diversity,class_freq_json,loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall,val_top_k_accuracy,threshold,value,method,size,iterations,sigma
26.0,binarize,efficientnet,threshold-127_max_value-127_method-fixed,0.1739130467176437,0.39705882352941174,10,10,single,13.0,20.0,0.009400741025141074,4,"{1: 61, 3: 7, 4: 68, 6: 68}",2.108668327331543,0.1019417494535446,0.4906312525272369,0.0,0.0,2.079296588897705,0.1323529481887817,0.5076464414596558,0.0,0.0,0.6323529481887817,127.0,127.0,fixed,,,
21.0,binarize,efficientnet,threshold-127_max_value-200_method-adaptive_gaussian,0.2058823555707931,0.4264705882352941,4,4,single,8.0,15.0,0.04137004987829046,8,"{0: 1, 1: 31, 2: 8, 3: 65, 4: 26, 5: 67, 6: 5, 7: 1}",2.173351287841797,0.116504855453968,0.4838378429412842,0.0,0.0,2.082602500915528,0.1617647111415863,0.4939291775226593,0.0,0.0,0.6617646813392639,127.0,200.0,adaptive,,,
20.0,binarize,efficientnet,threshold-127_max_value-200_method-adaptive_mean,0.2173912972211837,0.38235294117647056,4,4,single,7.0,14.0,0.05287899152868106,7,"{0: 8, 1: 44, 2: 17, 3: 51, 4: 3, 5: 56, 6: 25}",2.112304449081421,0.1359223276376724,0.5335025191307068,0.0,0.0,2.09291672706604,0.1323529481887817,0.4731833934783935,0.0,0.0,0.5735294222831726,127.0,200.0,adaptive,,,
25.0,binarize,efficientnet,threshold-127_max_value-200_method-fixed,0.1764705926179886,0.4411764705882353,10,10,single,12.0,19.0,0.01195828692548595,4,"{0: 42, 1: 68, 3: 68, 6: 26}",2.1176958084106445,0.1067961156368255,0.4752736687660217,0.0,0.0,2.0787386894226074,0.1764705926179886,0.5137636065483093,0.0,0.0,0.6029411554336548,127.0,200.0,fixed,,,
20.0,binarize,efficientnet,threshold-127_max_value-220_method-adaptive_gaussian,0.2173912972211837,0.4117647058823529,1,1,single,7.0,14.0,0.05287899152868106,8,"{0: 33, 1: 16, 2: 32, 3: 27, 4: 33, 5: 13, 6: 38, 7: 12}",2.2509007453918457,0.1213592216372489,0.4905673265457153,0.0,0.0,2.076167106628418,0.147058829665184,0.526832103729248,0.0,0.0,0.6323529481887817,127.0,220.0,adaptive,,,
17.0,binarize,efficientnet,threshold-127_max_value-220_method-adaptive_mean,0.2352941185235977,0.4117647058823529,10,10,single,4.0,11.0,0.07078181283109505,8,"{0: 1, 1: 45, 2: 24, 3: 32, 4: 25, 5: 55, 6: 13, 7: 9}",2.1085474491119385,0.1407766938209533,0.5283569693565369,0.0,0.0,2.06730055809021,0.1764705926179886,0.5561665892601013,0.0,0.0,0.6176470518112183,127.0,220.0,adaptive,,,
26.0,binarize,efficientnet,threshold-127_max_value-220_method-fixed,0.1739130467176437,0.36764705882352944,6,6,single,13.0,20.0,0.009400741025141074,5,"{0: 65, 1: 56, 2: 14, 3: 68, 5: 1}",2.134460210800171,0.1310679614543914,0.4905908405780792,0.0,0.0,2.079230070114136,0.1323529481887817,0.5095001459121704,0.0,0.0,0.6764705777168274,127.0,220.0,fixed,,,
19.0,binarize,efficientnet,threshold-127_max_value-255_method-adaptive_gaussian,0.2205882370471954,0.38235294117647056,3,3,single,6.0,13.0,0.05607593135469277,8,"{0: 29, 1: 15, 2: 40, 3: 37, 4: 20, 5: 15, 6: 29, 7: 19}",2.211608648300171,0.1310679614543914,0.4977209568023681,0.0,0.0,2.0836806297302246,0.2205882370471954,0.5004324913024902,0.0,0.0,0.6176470518112183,127.0,255.0,adaptive,,,
15.0,binarize,efficientnet,threshold-127_max_value-255_method-adaptive_mean,0.25,0.5441176470588235,10,10,single,2.0,9.0,0.08548769430749736,8,"{0: 48, 1: 11, 2: 5, 3: 12, 4: 36, 5: 22, 6: 54, 7: 16}",2.099490165710449,0.1553398072719574,0.5404490828514099,0.0,0.0,2.0573723316192627,0.25,0.5847441554069519,0.0,0.0,0.7352941036224365,127.0,255.0,adaptive,,,
18.0,binarize,efficientnet,threshold-127_max_value-255_method-fixed,0.2318840622901916,0.3382352941176471,13,13,single,5.0,12.0,0.06737175659768896,6,"{0: 3, 1: 62, 2: 8, 3: 61, 5: 5, 6: 65}",2.133375644683838,0.1213592216372489,0.4585729241371155,0.0,0.0,2.0810775756835938,0.1176470592617988,0.483131468296051,0.0,0.0,0.5735294222831726,127.0,255.0,fixed,,,
20.0,binarize,efficientnet,threshold-220_max_value-220_method-adaptive_gaussian,0.2173912972211837,0.4264705882352941,6,6,single,7.0,14.0,0.05287899152868106,7,"{0: 24, 1: 63, 2: 35, 3: 1, 4: 20, 6: 24, 7: 37}",2.1580960750579834,0.1262135952711105,0.5120399594306946,0.0,0.0,2.0746021270751958,0.1176470592617988,0.52032870054245,0.0,0.0,0.6617646813392639,220.0,220.0,adaptive,,,
24.0,binarize,efficientnet,threshold-220_max_value-220_method-adaptive_mean,0.1884057968854904,0.3235294117647059,7,7,single,11.0,18.0,0.023893491192987754,8,"{0: 20, 1: 22, 2: 45, 3: 10, 4: 21, 5: 34, 6: 39, 7: 13}",2.131364345550537,0.1456310749053955,0.5020619034767151,0.0,0.0,2.0825438499450684,0.0882352963089943,0.5039236545562744,0.0,0.0,0.6764705777168274,220.0,220.0,adaptive,,,
27.0,binarize,efficientnet,threshold-220_max_value-220_method-fixed,0.1617647111415863,0.36764705882352944,5,5,single,14.0,21.0,-0.0027475945509163324,4,"{0: 68, 1: 1, 3: 67, 5: 68}",2.139497756958008,0.1310679614543914,0.4635316431522369,0.0,0.0,2.082332134246826,0.1176470592617988,0.5050667524337769,0.0,0.0,0.6323529481887817,220.0,220.0,fixed,,,
25.0,binarize,efficientnet,threshold-220_max_value-255_method-adaptive_gaussian,0.1764705926179886,0.35294117647058826,1,1,single,12.0,19.0,0.01195828692548595,8,"{0: 7, 1: 27, 2: 22, 3: 51, 4: 19, 5: 25, 6: 10, 7: 43}",2.2906274795532227,0.097087375819683,0.4626816213130951,0.0,0.0,2.077502965927124,0.1764705926179886,0.5255808234214783,0.0,0.0,0.6029411554336548,220.0,255.0,adaptive,,,
14.0,binarize,efficientnet,threshold-220_max_value-255_method-adaptive_mean,0.260869562625885,0.4117647058823529,12,12,single,1.0,8.0,0.09635725693338237,8,"{0: 20, 1: 42, 2: 27, 3: 27, 4: 37, 5: 20, 6: 7, 7: 24}",2.083634853363037,0.1699029058218002,0.5587254762649536,0.0,0.0,2.065683364868164,0.1176470592617988,0.5506982207298279,0.0,0.0,0.6764705777168274,220.0,255.0,adaptive,,,
25.0,binarize,efficientnet,threshold-220_max_value-255_method-fixed,0.1764705926179886,0.39705882352941174,2,2,single,12.0,19.0,0.01195828692548595,5,"{1: 61, 2: 7, 3: 68, 5: 1, 6: 67}",2.121838092803955,0.116504855453968,0.5078049898147583,0.0,0.0,2.084956645965576,0.1176470592617988,0.5048350095748901,0.0,0.0,0.6470588445663452,220.0,255.0,fixed,,,
24.0,binarize,efficientnet,threshold-220_max_value-70_method-adaptive_gaussian,0.1884057968854904,0.38235294117647056,4,4,single,11.0,18.0,0.023893491192987754,3,"{1: 68, 2: 68, 6: 68}",2.143951177597046,0.116504855453968,0.4671791493892669,0.0,0.0,2.0822582244873047,0.1176470592617988,0.50418621301651,0.0,0.0,0.6176470518112183,220.0,70.0,adaptive,,,
25.0,binarize,efficientnet,threshold-220_max_value-70_method-adaptive_mean,0.1764705926179886,0.4117647058823529,5,5,single,12.0,19.0,0.01195828692548595,4,"{0: 68, 1: 68, 2: 21, 6: 47}",2.097174406051636,0.1893203854560852,0.5458892583847046,0.0,0.0,2.079216957092285,0.1764705926179886,0.5007723569869995,0.0,0.0,0.6176470518112183,220.0,70.0,adaptive,,,
31.0,binarize,efficientnet,threshold-220_max_value-70_method-fixed,0.1323529481887817,0.38235294117647056,1,1,single,18.0,25.0,-0.032159357503720926,3,"{0: 68, 1: 68, 5: 68}",2.125370502471924,0.1699029058218002,0.5247414708137512,0.0,0.0,2.0812721252441406,0.1323529481887817,0.5007723569869995,0.0,0.0,0.6176470518112183,220.0,70.0,fixed,,,
30.0,binarize,efficientnet,threshold-255_max_value-100_method-adaptive_mean,0.1449275314807891,0.39705882352941174,1,1,single,17.0,24.0,-0.019584774211713535,3,"{1: 68, 2: 68, 3: 68}",2.168125867843628,0.116504855453968,0.5097878575325012,0.6666666865348816,0.0097087379544973,2.0821096897125244,0.1176470592617988,0.4989495873451233,0.0,0.0,0.6176470518112183,255.0,100.0,adaptive,,,
31.0,binarize,efficientnet,threshold-255_max_value-100_method-fixed,0.1323529481887817,0.36764705882352944,3,3,single,18.0,25.0,-0.032159357503720926,3,"{2: 68, 6: 68, 7: 68}",2.1512789726257324,0.0922330096364021,0.4880391359329223,0.0,0.0,2.080704689025879,0.1323529481887817,0.5073529481887817,0.0,0.0,0.6323529481887817,255.0,100.0,fixed,,,
27.0,binarize,efficientnet,threshold-255_max_value-127_method-adaptive_gaussian,0.1617647111415863,0.36764705882352944,14,14,single,14.0,21.0,-0.0027475945509163324,5,"{0: 43, 1: 25, 3: 68, 5: 63, 7: 5}",2.103513240814209,0.1262135952711105,0.4811245203018188,0.0,0.0,2.0813448429107666,0.1176470592617988,0.4876421093940735,0.0,0.0,0.5882353186607361,255.0,127.0,adaptive,,,
26.0,binarize,efficientnet,threshold-255_max_value-127_method-adaptive_mean,0.1739130467176437,0.3382352941176471,10,10,single,13.0,20.0,0.009400741025141074,4,"{0: 68, 1: 8, 2: 60, 6: 68}",2.101705551147461,0.1116504818201065,0.4979111552238464,0.0,0.0,2.08138370513916,0.1176470592617988,0.5043870806694031,0.0,0.0,0.6323529481887817,255.0,127.0,adaptive,,,
31.0,binarize,efficientnet,threshold-255_max_value-127_method-fixed,0.1323529481887817,0.38235294117647056,3,3,single,18.0,25.0,-0.032159357503720926,3,"{0: 68, 1: 68, 5: 68}",2.122365474700928,0.1553398072719574,0.5107775926589966,0.0,0.0,2.082448959350586,0.1176470592617988,0.5,0.0,0.0,0.6323529481887817,255.0,127.0,fixed,,,
20.0,binarize,efficientnet,threshold-255_max_value-200_method-adaptive_gaussian,0.2173912972211837,0.38235294117647056,6,6,single,7.0,14.0,0.05287899152868106,8,"{0: 63, 1: 17, 2: 9, 3: 2, 4: 26, 5: 36, 6: 49, 7: 2}",2.1490941047668457,0.0776699036359787,0.4997306764125824,0.0,0.0,2.076669931411743,0.147058829665184,0.5181815028190613,0.0,0.0,0.6470588445663452,255.0,200.0,adaptive,,,
22.0,binarize,efficientnet,threshold-255_max_value-200_method-adaptive_mean,0.2028985470533371,0.38235294117647056,13,13,single,9.0,16.0,0.03838624136083446,8,"{0: 19, 1: 2, 2: 54, 3: 12, 4: 31, 5: 8, 6: 57, 7: 21}",2.0860962867736816,0.1699029058218002,0.5346572399139404,0.0,0.0,2.0757205486297607,0.1323529481887817,0.5109830498695374,0.0,0.0,0.6323529481887817,255.0,200.0,adaptive,,,
31.0,binarize,efficientnet,threshold-255_max_value-200_method-fixed,0.1323529481887817,0.36764705882352944,6,6,single,18.0,25.0,-0.032159357503720926,3,"{0: 68, 2: 68, 6: 68}",2.121164560317993,0.1213592216372489,0.4996313750743866,0.0,0.0,2.081573486328125,0.1176470592617988,0.5010504126548767,0.0,0.0,0.6323529481887817,255.0,200.0,fixed,,,
17.0,binarize,efficientnet,threshold-255_max_value-220_method-adaptive_gaussian,0.2352941185235977,0.3382352941176471,13,13,single,4.0,11.0,0.07078181283109505,8,"{0: 41, 1: 10, 2: 56, 3: 32, 4: 13, 5: 13, 6: 6, 7: 33}",2.126742124557495,0.1359223276376724,0.495180994272232,0.0,0.0,2.086615085601806,0.073529414832592,0.495242178440094,0.0,0.0,0.6470588445663452,255.0,220.0,adaptive,,,
27.0,binarize,efficientnet,threshold-255_max_value-220_method-adaptive_mean,0.1617647111415863,0.4117647058823529,8,8,single,14.0,21.0,-0.0027475945509163324,8,"{0: 13, 1: 26, 2: 46, 3: 40, 4: 22, 5: 12, 6: 31, 7: 14}",2.1289663314819336,0.1504854410886764,0.5206529498100281,0.0,0.0,2.0796597003936768,0.0882352963089943,0.521209180355072,0.0,0.0,0.6470588445663452,255.0,220.0,adaptive,,,
31.0,binarize,efficientnet,threshold-255_max_value-220_method-fixed,0.1323529481887817,0.39705882352941174,2,2,single,18.0,25.0,-0.032159357503720926,3,"{1: 68, 3: 68, 5: 68}",2.160348653793335,0.0679611638188362,0.484376460313797,0.0,0.0,2.0881712436676025,0.1176470592617988,0.4957983195781708,0.0,0.0,0.6176470518112183,255.0,220.0,fixed,,,
17.0,binarize,inception,threshold-100_max_value-100_method-adaptive_gaussian,0.2352941185235977,0.4411764705882353,13,13,single,16.0,11.0,-0.015441651889093327,8,"{0: 32, 1: 46, 2: 20, 3: 26, 4: 13, 5: 24, 6: 24, 7: 19}",1.940856695175171,0.223300963640213,0.6818620562553406,0.3333333432674408,0.0194174759089946,2.047764301300049,0.2352941185235977,0.5589316487312317,0.0,0.0,0.6323529481887817,100.0,100.0,adaptive,,,
19.0,binarize,inception,threshold-100_max_value-100_method-adaptive_mean,0.2205882370471954,0.45588235294117646,8,8,single,18.0,13.0,-0.03014753336549561,8,"{0: 36, 1: 11, 2: 21, 3: 45, 4: 19, 5: 42, 6: 19, 7: 11}",2.1327803134918213,0.1844660192728042,0.6151078343391418,0.1176470592617988,0.0097087379544973,2.0412418842315674,0.2205882370471954,0.5975809693336487,0.0,0.0,0.75,100.0,100.0,adaptive,,,
9.0,binarize,inception,threshold-100_max_value-100_method-fixed,0.294117659330368,0.5,7,7,single,8.0,3.0,0.04338188891767697,8,"{0: 17, 1: 12, 2: 45, 3: 41, 4: 16, 5: 13, 6: 42, 7: 18}",2.045562267303467,0.223300963640213,0.6408305168151855,0.4117647111415863,0.0339805819094181,2.023134469985962,0.294117659330368,0.5990484356880188,0.0,0.0,0.7058823704719543,100.0,100.0,fixed,,,
22.0,binarize,inception,threshold-100_max_value-127_method-adaptive_gaussian,0.2028985470533371,0.38235294117647056,10,10,single,21.0,16.0,-0.04783722335935392,8,"{0: 34, 1: 37, 2: 30, 3: 18, 4: 19, 5: 18, 6: 27, 7: 21}",1.9756351709365845,0.2330097109079361,0.6578174233436584,0.4285714328289032,0.014563106931746,2.106761932373047,0.1617647111415863,0.523186445236206,0.0,0.0,0.6029411554336548,100.0,127.0,adaptive,,,
9.0,binarize,inception,threshold-100_max_value-127_method-adaptive_mean,0.294117659330368,0.4117647058823529,7,7,single,8.0,3.0,0.04338188891767697,8,"{0: 25, 1: 24, 2: 32, 3: 36, 4: 27, 5: 14, 6: 32, 7: 14}",2.1678504943847656,0.1796116530895233,0.600502610206604,0.1111111119389534,0.0097087379544973,2.081227779388428,0.1617647111415863,0.5334126353263855,0.0,0.0,0.6764705777168274,100.0,127.0,adaptive,,,
7.0,binarize,inception,threshold-100_max_value-127_method-fixed,0.3088235259056091,0.5588235294117647,4,4,single,6.0,1.0,0.05808775549291806,8,"{0: 23, 1: 14, 2: 36, 3: 25, 4: 25, 5: 32, 6: 32, 7: 17}",2.371368646621704,0.1601941734552383,0.5377694964408875,0.1739130467176437,0.0194174759089946,1.9605997800827024,0.3088235259056091,0.645900309085846,0.0,0.0,0.720588207244873,100.0,127.0,fixed,,,
13.0,binarize,inception,threshold-100_max_value-200_method-adaptive_gaussian,0.2647058963775635,0.47058823529411764,15,15,single,12.0,7.0,0.01397012596487246,8,"{0: 16, 1: 28, 2: 17, 3: 31, 4: 21, 5: 29, 6: 25, 7: 37}",1.83138906955719,0.3203883469104767,0.7243310809135437,0.4705882370471954,0.0388349518179893,2.0863287448883057,0.1617647111415863,0.5471763014793396,0.0,0.0,0.6470588445663452,100.0,200.0,adaptive,,,
18.0,binarize,inception,threshold-100_max_value-200_method-adaptive_mean,0.2318840622901916,0.4117647058823529,15,15,single,17.0,12.0,-0.018851708122499422,8,"{0: 17, 1: 24, 2: 37, 3: 12, 4: 13, 5: 33, 6: 28, 7: 40}",1.8720598220825195,0.291262149810791,0.7059521675109863,0.4615384638309479,0.029126213863492,2.0559117794036865,0.1764705926179886,0.5484892129898071,0.0,0.0,0.6470588445663452,100.0,200.0,adaptive,,,
21.0,binarize,inception,threshold-100_max_value-200_method-fixed,0.2058823555707931,0.47058823529411764,7,7,single,20.0,15.0,-0.04485341484189792,8,"{0: 25, 1: 34, 2: 18, 3: 16, 4: 21, 5: 39, 6: 23, 7: 28}",2.0904858112335205,0.1941747516393661,0.6307312846183777,0.2000000029802322,0.0194174759089946,2.07532286643982,0.2058823555707931,0.5541120767593384,0.0,0.0,0.6764705777168274,100.0,200.0,fixed,,,
16.0,binarize,inception,threshold-100_max_value-220_method-adaptive_gaussian,0.2463768124580383,0.45588235294117646,7,7,single,15.0,10.0,-0.004358957954652715,8,"{0: 45, 1: 33, 2: 17, 3: 31, 4: 30, 5: 21, 6: 13, 7: 14}",2.105203628540039,0.1990291327238083,0.6012499332427979,0.3846153914928436,0.0242718439549207,2.0590298175811768,0.1764705926179886,0.5599203109741211,0.0,0.0,0.7058823704719543,100.0,220.0,adaptive,,,
19.0,binarize,inception,threshold-100_max_value-220_method-adaptive_mean,0.2205882370471954,0.38235294117647056,2,2,single,18.0,13.0,-0.03014753336549561,8,"{0: 39, 1: 23, 2: 24, 3: 30, 4: 20, 5: 26, 6: 28, 7: 14}",2.648638963699341,0.1553398072719574,0.518856942653656,0.1269841343164444,0.0388349518179893,2.171652317047119,0.0882352963089943,0.5000618100166321,0.0,0.0,0.6176470518112183,100.0,220.0,adaptive,,,
17.0,binarize,inception,threshold-100_max_value-220_method-fixed,0.2352941185235977,0.4117647058823529,15,15,single,16.0,11.0,-0.015441651889093327,8,"{0: 26, 1: 18, 2: 40, 3: 27, 4: 22, 5: 27, 6: 31, 7: 13}",1.83573055267334,0.276699036359787,0.7265663743019104,0.6086956262588501,0.0679611638188362,2.06684684753418,0.2352941185235977,0.5551470518112183,1.0,0.0147058824077248,0.6323529481887817,100.0,220.0,fixed,,,
16.0,binarize,inception,threshold-100_max_value-255_method-adaptive_gaussian,0.2463768124580383,0.47058823529411764,12,12,single,15.0,10.0,-0.004358957954652715,8,"{0: 23, 1: 32, 2: 28, 3: 19, 4: 25, 5: 16, 6: 32, 7: 29}",1.893215894699097,0.3009708821773529,0.7051694393157959,0.3333333432674408,0.0242718439549207,2.0768275260925293,0.1764705926179886,0.5573251247406006,0.0,0.0,0.6323529481887817,100.0,255.0,adaptive,,,
19.0,binarize,inception,threshold-100_max_value-255_method-adaptive_mean,0.2205882370471954,0.38235294117647056,13,13,single,18.0,13.0,-0.03014753336549561,8,"{0: 33, 1: 13, 2: 37, 3: 35, 4: 13, 5: 31, 6: 22, 7: 20}",1.9718201160430908,0.237864077091217,0.6568260788917542,0.5,0.0242718439549207,2.1065070629119877,0.1029411777853965,0.5024097561836243,0.0,0.0,0.6323529481887817,100.0,255.0,adaptive,,,
19.0,binarize,inception,threshold-100_max_value-255_method-fixed,0.2205882370471954,0.5147058823529411,11,11,single,18.0,13.0,-0.03014753336549561,8,"{0: 29, 1: 22, 2: 25, 3: 32, 4: 18, 5: 19, 6: 30, 7: 29}",1.9422391653060915,0.2669903039932251,0.6746343970298767,0.3478260934352875,0.0388349518179893,2.0387120246887207,0.1764705926179886,0.6019216179847717,0.0,0.0,0.720588207244873,100.0,255.0,fixed,,,
8.0,binarize,inception,threshold-100_max_value-70_method-adaptive_gaussian,0.304347813129425,0.35294117647058826,13,13,single,7.0,2.0,0.053612042716733976,8,"{0: 36, 1: 24, 2: 15, 3: 23, 4: 26, 5: 25, 6: 25, 7: 30}",1.8699913024902344,0.2621359229087829,0.7073306441307068,0.5833333134651184,0.0679611638188362,2.0785961151123047,0.1764705926179886,0.5483347773551941,0.0,0.0,0.6470588445663452,100.0,70.0,adaptive,,,
13.0,binarize,inception,threshold-100_max_value-70_method-adaptive_mean,0.2647058963775635,0.5,9,9,single,12.0,7.0,0.01397012596487246,8,"{0: 23, 1: 25, 2: 26, 3: 33, 4: 12, 5: 23, 6: 32, 7: 30}",1.9552785158157349,0.237864077091217,0.6717897057533264,0.5882353186607361,0.0485436879098415,2.0425009727478027,0.2647058963775635,0.5753985643386841,0.0,0.0,0.720588207244873,100.0,70.0,adaptive,,,
17.0,binarize,inception,threshold-70_max_value-200_method-adaptive_gaussian,0.2352941185235977,0.5,11,11,single,16.0,11.0,-0.015441651889093327,8,"{0: 16, 1: 33, 2: 16, 3: 43, 4: 20, 5: 31, 6: 26, 7: 19}",2.087963819503784,0.2087378650903701,0.6131148338317871,0.2142857164144516,0.014563106931746,2.0483174324035645,0.2352941185235977,0.5879263281822205,0.0,0.0,0.720588207244873,70.0,200.0,adaptive,,,
20.0,binarize,inception,threshold-70_max_value-200_method-adaptive_mean,0.2173912972211837,0.36764705882352944,9,9,single,19.0,14.0,-0.03334447319150732,8,"{0: 22, 1: 25, 2: 49, 3: 29, 4: 19, 5: 31, 6: 21, 7: 8}",2.118821859359741,0.1844660192728042,0.601955235004425,0.4285714328289032,0.029126213863492,2.075740098953247,0.1323529481887817,0.5119253993034363,0.0,0.0,0.5735294222831726,70.0,200.0,adaptive,,,
10.0,binarize,inception,threshold-70_max_value-200_method-fixed,0.2898550629615783,0.4117647058823529,14,14,single,9.0,4.0,0.0391192925488873,8,"{0: 18, 1: 41, 2: 17, 3: 25, 4: 23, 5: 25, 6: 24, 7: 31}",1.749335527420044,0.3252427279949188,0.7492577433586121,0.6818181872367859,0.0728155374526977,2.096232891082764,0.1176470592617988,0.5359460115432739,0.0,0.0,0.6176470518112183,70.0,200.0,fixed,,,
20.0,binarize,inception,threshold-70_max_value-220_method-adaptive_gaussian,0.2173912972211837,0.4411764705882353,10,10,single,19.0,14.0,-0.03334447319150732,8,"{0: 22, 1: 24, 2: 17, 3: 28, 4: 17, 5: 35, 6: 28, 7: 33}",1.9727439880371092,0.2864077687263489,0.6624093055725098,0.4799999892711639,0.058252427726984,2.101768970489502,0.1911764740943908,0.5347874760627747,0.0,0.0,0.6617646813392639,70.0,220.0,adaptive,,,
20.0,binarize,inception,threshold-70_max_value-220_method-adaptive_mean,0.2173912972211837,0.39705882352941174,12,12,single,19.0,14.0,-0.03334447319150732,8,"{0: 16, 1: 32, 2: 37, 3: 27, 4: 20, 5: 28, 6: 13, 7: 31}",1.966675877571106,0.2427184432744979,0.667411744594574,0.5,0.0436893217265605,2.136136054992676,0.147058829665184,0.475346028804779,0.0,0.0,0.4852941036224365,70.0,220.0,adaptive,,,
17.0,binarize,inception,threshold-70_max_value-220_method-fixed,0.2352941185235977,0.5,10,10,single,16.0,11.0,-0.015441651889093327,8,"{0: 20, 1: 32, 2: 22, 3: 28, 4: 35, 5: 28, 6: 27, 7: 12}",1.9916908740997317,0.2621359229087829,0.6631936430931091,0.2916666567325592,0.0339805819094181,2.0117290019989014,0.2352941185235977,0.6232081651687622,0.0,0.0,0.8088235259056091,70.0,220.0,fixed,,,
15.0,binarize,inception,threshold-70_max_value-255_method-adaptive_gaussian,0.25,0.4264705882352941,13,13,single,14.0,9.0,-0.000735770412691017,8,"{0: 35, 1: 11, 2: 39, 3: 50, 4: 6, 5: 19, 6: 18, 7: 26}",1.954128623008728,0.2475728094577789,0.6658817529678345,0.3636363744735718,0.0194174759089946,2.067284107208252,0.25,0.5451526045799255,0.0,0.0,0.6764705777168274,70.0,255.0,adaptive,,,
15.0,binarize,inception,threshold-70_max_value-255_method-adaptive_mean,0.25,0.4117647058823529,11,11,single,14.0,9.0,-0.000735770412691017,8,"{0: 20, 1: 16, 2: 53, 3: 40, 4: 6, 5: 14, 6: 39, 7: 16}",1.9731898307800293,0.2281553447246551,0.6639965176582336,0.3125,0.0242718439549207,2.0492982864379883,0.1617647111415863,0.5606154203414917,0.0,0.0,0.6911764740943909,70.0,255.0,adaptive,,,
12.0,binarize,inception,threshold-70_max_value-255_method-fixed,0.2753623127937317,0.45588235294117646,10,10,single,11.0,6.0,0.024626542381040673,8,"{0: 31, 1: 32, 2: 34, 3: 9, 4: 34, 5: 23, 6: 29, 7: 12}",1.9772833585739136,0.252427190542221,0.6705424785614014,0.4615384638309479,0.029126213863492,2.054137706756592,0.2205882370471954,0.5578966736793518,1.0,0.0147058824077248,0.6764705777168274,70.0,255.0,fixed,,,
19.0,binarize,inception,threshold-70_max_value-70_method-adaptive_gaussian,0.2205882370471954,0.39705882352941174,6,6,single,18.0,13.0,-0.03014753336549561,8,"{0: 26, 1: 39, 2: 24, 3: 34, 4: 24, 5: 21, 6: 20, 7: 16}",2.260132074356079,0.1601941734552383,0.5742664337158203,0.1500000059604644,0.014563106931746,2.1057496070861816,0.1029411777853965,0.5230165719985962,0.0,0.0,0.6911764740943909,70.0,70.0,adaptive,,,
13.0,binarize,inception,threshold-70_max_value-70_method-adaptive_mean,0.2647058963775635,0.45588235294117646,7,7,single,12.0,7.0,0.01397012596487246,8,"{0: 26, 1: 13, 2: 45, 3: 53, 4: 8, 5: 22, 6: 24, 7: 13}",2.057647466659546,0.218446597456932,0.6474001407623291,0.2800000011920929,0.0339805819094181,2.109626054763794,0.1176470592617988,0.5145050883293152,0.0,0.0,0.6176470518112183,70.0,70.0,adaptive,,,
11.0,binarize,inception,threshold-70_max_value-70_method-fixed,0.2794117629528045,0.5,11,11,single,10.0,5.0,0.028675992540113493,8,"{0: 27, 1: 25, 2: 24, 3: 28, 4: 18, 5: 30, 6: 28, 7: 24}",1.8683650493621824,0.3203883469104767,0.7052772045135498,0.550000011920929,0.0533980578184127,2.017057418823242,0.2794117629528045,0.6089965105056763,0.0,0.0,0.6764705777168274,70.0,70.0,fixed,,,
11.0,binarize,inception,threshold-127_max_value-70_method-adaptive_mean,0.2794117629528045,0.45588235294117646,11,11,single,10.0,5.0,0.028675992540113493,8,"{0: 27, 1: 22, 2: 34, 3: 31, 4: 18, 5: 16, 6: 27, 7: 29}",2.0187153816223145,0.2572815418243408,0.6457673907279968,0.3333333432674408,0.0242718439549207,2.0551459789276123,0.1764705926179886,0.5545910000801086,0.0,0.0,0.6470588445663452,127.0,70.0,adaptive,,,
21.0,binarize,inception,threshold-127_max_value-70_method-fixed,0.2058823555707931,0.47058823529411764,5,5,single,20.0,15.0,-0.04485341484189792,8,"{0: 22, 1: 17, 2: 29, 3: 19, 4: 28, 5: 32, 6: 28, 7: 29}",2.22441029548645,0.1504854410886764,0.5938960313796997,0.2000000029802322,0.029126213863492,2.0717906951904297,0.1617647111415863,0.5658520460128784,0.0,0.0,0.7352941036224365,127.0,70.0,fixed,,,
17.0,binarize,inception,threshold-200_max_value-100_method-adaptive_gaussian,0.2352941185235977,0.5,6,6,single,16.0,11.0,-0.015441651889093327,8,"{0: 25, 1: 26, 2: 25, 3: 27, 4: 28, 5: 28, 6: 28, 7: 17}",2.188467025756836,0.1699029058218002,0.6017094254493713,0.4166666567325592,0.0485436879098415,2.0393965244293213,0.2352941185235977,0.5985541343688965,0.0,0.0,0.6617646813392639,200.0,100.0,adaptive,,,
9.0,binarize,inception,threshold-200_max_value-100_method-adaptive_mean,0.294117659330368,0.5147058823529411,8,8,single,8.0,3.0,0.04338188891767697,8,"{0: 27, 1: 28, 2: 42, 3: 32, 4: 21, 5: 22, 6: 22, 7: 10}",2.1629209518432617,0.1796116530895233,0.5923811197280884,0.095238097012043,0.0097087379544973,2.032062530517578,0.294117659330368,0.5905060768127441,0.0,0.0,0.6617646813392639,200.0,100.0,adaptive,,,
